country,year,value,emission,units
France,1992,414955.076785321,CO2 Emissions,Kilotonne CO2 Equivalent
France,1991,425042.920702848,CO2 Emissions,Kilotonne CO2 Equivalent
France,1990,400652.624020681,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,2014,792902.788025434,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,2013,835792.632256705,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,2012,817031.440197659,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,2011,812483.219621071,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,2010,832259.203309583,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,2009,788422.437923384,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,2008,853229.940752254,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,2007,850795.7207597,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,2006,877422.45689212,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,2005,865958.513395873,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,2004,886344.629703686,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,2003,900377.585440517,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,2002,899161.567421003,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,2001,915634.439635279,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,2000,899284.993390718,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,1999,895336.786172859,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,1998,922778.540047935,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,1997,930768.560542915,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,1996,958368.724698229,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,1995,938148.0930919,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,1994,939207.328236553,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,1993,955977.599356065,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,1992,965790.835271489,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,1991,1014119.71977239,CO2 Emissions,Kilotonne CO2 Equivalent
Germany,1990,1052238.2340002,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,2014,79628.2743994757,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,2013,82910.6259583055,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,2012,90710.5742463723,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,2011,94102.9439816174,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,2010,97035.0827603655,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,2009,103969.78429385,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,2008,110255.765521907,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,2007,114127.554270902,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,2006,111777.743714104,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,2005,113219.822395958,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,2004,109571.060909579,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,2003,109126.567554916,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,2002,105051.466199101,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,2001,105407.307598309,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,2000,103019.664690088,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,1999,97979.7783523224,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,1998,98663.1941625214,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,1997,93839.8699189575,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,1996,89134.4253965711,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,1995,86980.6457725937,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,1994,86425.8565118787,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,1993,84263.0078976228,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,1992,84949.0258298748,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,1991,83390.3546805713,CO2 Emissions,Kilotonne CO2 Equivalent
Greece,1990,83403.7199982216,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,2014,43573.4088387418,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,2013,43930.8781767816,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,2012,46774.9448452999,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,2011,50272.8651021622,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,2010,52108.8927624657,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,2009,51630.6900244073,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,2008,57325.1623293437,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,2007,58419.0391671472,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,2006,59751.7310814697,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,2005,60329.5050120849,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,2004,60231.6619844867,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,2003,61766.839595491,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,2002,58968.2277702584,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,2001,59995.7344751382,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,2000,58336.8070649933,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,1999,61593.1410164197,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,1998,61087.7637948753,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,1997,61549.9124641614,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,1996,62950.2532137021,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,1995,61354.4620207158,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,1994,61568.3745934751,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,1993,63174.9783732307,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,1992,62050.1263972833,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,1991,69392.7256389081,CO2 Emissions,Kilotonne CO2 Equivalent
Hungary,1990,73115.1986276439,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,2014,3272.20823296511,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,2013,3301.79631376577,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,2012,3290.57643132926,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,2011,3298.56768958589,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,2010,3383.55221868805,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,2009,3521.8907096149,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,2008,3567.20925966227,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,2007,3236.89533653359,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,2006,2939.27659673656,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,2005,2797.31459197845,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,2004,2837.02901057771,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,2003,2792.72313185368,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,2002,2795.90731167373,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,2001,2710.29472706565,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,2000,2728.93748510151,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,1999,2655.39472544564,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,1998,2450.23426342854,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,1997,2450.24391979067,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,1996,2385.91382557077,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,1995,2299.61365454463,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,1994,2248.36895252634,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,1993,2294.50464413142,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,1992,2172.61936326312,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,1991,2042.93697601045,CO2 Emissions,Kilotonne CO2 Equivalent
Iceland,1990,2106.02606837613,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,2014,36559.0685812916,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,2013,37049.4238313976,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,2012,38031.6187161936,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,2011,37895.1954270366,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,2010,41558.2750861697,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,2009,41996.3246778451,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,2008,47175.5402654915,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,2007,47493.1266838399,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,2006,47405.9667288105,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,2005,47952.2043880837,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,2004,46042.4022484132,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,2003,45554.322521515,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,2002,45952.7301698154,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,2001,47482.7207784323,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,2000,45123.3354422644,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,1999,42302.0878630807,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,1998,40572.1758596239,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,1997,38675.594023595,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,1996,37335.1081070614,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,1995,35718.7485642434,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,1994,34696.485727221,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,1993,33574.9717415815,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,1992,33344.1023763207,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,1991,33508.44202382,CO2 Emissions,Kilotonne CO2 Equivalent
Ireland,1990,32768.5267614461,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,2014,342826.677130676,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,2013,362063.649296268,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,2012,389340.763399181,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,2011,416499.534208263,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,2010,428879.681194381,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,2009,418881.076903293,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,2008,467933.59324447,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,2007,478237.711240526,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,2006,486594.066569872,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,2005,490914.262890322,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,2004,492746.255602992,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,2003,489595.50811926,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,2002,473504.059244666,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,2001,471124.276709558,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,2000,465175.073350703,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,1999,459840.64226897,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,1998,454967.633181096,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,1997,444055.433535223,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,1996,440235.507200098,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,1995,447201.168755567,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,1994,421404.099922133,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,1993,429158.009174904,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,1992,435535.835117712,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,1991,435938.613895185,CO2 Emissions,Kilotonne CO2 Equivalent
Italy,1990,436204.249867101,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,2014,1265490.60931631,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,2013,1311509.14921749,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,2012,1296186.35836425,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,2011,1261862.93795353,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,2010,1212970.22514141,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,2009,1162606.19176432,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,2008,1235455.81022118,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,2007,1319799.19357988,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,2006,1285177.83728116,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,2005,1305938.82350271,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,2004,1298433.88847959,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,2003,1299490.60851261,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,2002,1294399.19841025,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,2001,1257384.56001844,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,2000,1274297.98807522,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,1999,1253082.14716425,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,1998,1218257.76164334,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,1997,1253057.30667741,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,1996,1255264.19757618,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,1995,1242494.02197198,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,1994,1228936.69128837,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,1993,1167714.71812869,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,1992,1174619.00608734,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,1991,1164474.34578731,CO2 Emissions,Kilotonne CO2 Equivalent
Japan,1990,1155993.61991868,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,2014,7158.71803669862,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,2013,7353.22044369415,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,2012,7521.1225279261,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,2011,7807.65940956673,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,2010,8524.08722660934,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,2009,7443.28601054364,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,2008,8184.97124654311,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,2007,8610.25539674785,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,2006,8289.2066784209,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,2005,7790.40393195636,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,2004,7709.46076182043,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,2003,7703.77150791307,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,2002,7508.74324201186,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,2001,7480.50260667025,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,2000,7069.94204019894,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,1999,7709.04999256645,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,1998,8300.59527801083,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,1997,8677.54581083478,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,1996,9216.3839879477,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,1995,9141.35351650325,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,1994,10399.1411291737,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,1993,11966.1455063059,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,1992,14244.6533850411,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,1991,18021.1952417204,CO2 Emissions,Kilotonne CO2 Equivalent
Latvia,1990,19794.2944546485,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,2014,161.541816662752,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,2013,192.864415788715,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,2012,185.63243136026,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,2011,177.088040245414,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,2010,191.047501716787,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,2009,205.590543733379,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,2008,219.698915477856,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,2007,200.920107913985,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,2006,231.217305115884,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,2005,228.970323897819,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,2004,229.296321626453,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,2003,229.265875097937,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,2002,219.947204551546,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,2001,214.585310816839,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,2000,216.750456413769,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,1999,226.448838014394,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,1998,229.11710392684,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,1997,218.235372862382,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,1996,205.809089624326,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,1995,204.05592043076,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,1994,200.961153022994,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,1993,214.867690812009,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,1992,206.776032802858,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,1991,206.146706845605,CO2 Emissions,Kilotonne CO2 Equivalent
Liechtenstein,1990,198.775112043709,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,2014,12732.798863701,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,2013,12987.8175314716,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,2012,13975.5232139658,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,2011,13919.0154984666,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,2010,13618.9126645228,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,2009,12727.12003622,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,2008,14963.2547162584,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,2007,15624.07633974,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,2006,14303.032680413,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,2005,13946.8843032497,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,2004,13185.4933655222,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,2003,12605.2382016521,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,2002,12614.4250089828,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,2001,12507.9666751041,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,2000,11801.964898672,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,1999,13422.1511465775,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,1998,15901.5175726569,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,1997,15086.2857611334,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,1996,15676.8310317989,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,1995,15022.5441346944,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,1994,15765.4147628091,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,1993,16347.1718255148,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,1992,21207.8873890696,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,1991,37908.6124957275,CO2 Emissions,Kilotonne CO2 Equivalent
Lithuania,1990,35812.8936845412,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,2014,9826.25327758284,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,2013,10303.0396071267,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,2012,10872.0644823704,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,2011,11168.5116663343,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,2010,11285.0274171344,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,2009,10725.5221348792,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,2008,11245.8724868627,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,2007,11398.7059208596,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,2006,11995.820174914,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,2005,12130.9137942819,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,2004,11871.1077184731,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,2003,10443.3832173203,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,2002,10068.1403163216,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,2001,9311.91612729174,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,2000,8798.1820808658,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,1999,7986.15588056852,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,1998,7619.36328997421,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,1997,8530.7453454746,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,1996,9217.19030053529,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,1995,9155.85264991365,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,1994,11560.5716944518,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,1993,12375.507079302,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,1992,12253.5715940463,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,1991,12467.5131948589,CO2 Emissions,Kilotonne CO2 Equivalent
Luxembourg,1990,11944.0073852812,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,2014,2483.5367864507,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,2013,2476.07442909592,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,2012,2868.63812814327,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,2011,2785.89656845722,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,2010,2690.51803520544,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,2009,2684.52129301397,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,2008,2822.40616690519,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,2007,2831.64226468627,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,2006,2776.31430670588,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,2005,2736.31293358517,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,2004,2604.74483182786,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,2003,2666.13432525932,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,2002,2464.21222943374,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,2001,2550.60406083421,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,2000,2414.28381121499,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,1999,2418.55556461069,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,1998,2338.06278770006,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,1997,2331.95473493565,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,1996,2329.18169821771,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,1995,2313.21608944717,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,1994,2302.77027658996,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,1993,2252.06276712832,CO2 Emissions,Kilotonne CO2 Equivalent
Malta,1992,2174.6344662953,CO2 Emissions,Kilotonne CO2 Equivalent
